25C-L8R0-RC-withoutH9,,
Time (min),Intensity (a.u.),
8.480542183,311.2806091,
8.497208595,312.0092163,
8.513875008,312.8612366,
8.530542374,314.7830505,
8.547208786,316.4949341,
8.563875198,311.528717,
8.580541611,316.5425415,
8.597208977,312.681427,
8.613875389,311.3076172,
8.630541801,315.895752,
8.647208214,312.6263428,
8.66387558,313.607605,
8.680541992,316.0097961,
8.697208405,316.2676697,
8.713875771,311.8201904,
8.730542183,311.5322571,
8.747208595,313.1712952,
8.763875008,314.6524048,
8.780542374,310.9556885,
8.797208786,314.9773865,
8.813875198,313.0877991,
8.830541611,315.3816528,
8.847208977,311.039978,
8.863875389,316.0562134,
8.880541801,311.3504944,
8.897208214,314.4076843,
8.91387558,314.2580872,
8.930541992,311.4930725,
8.947208405,309.4176331,
8.963875771,312.7213135,
8.980542183,311.8866577,
8.997208595,311.1156311,
9.013875008,315.7058411,
9.030542374,313.8373108,
9.047208786,310.7670593,
9.063875198,314.2489014,
9.080541611,316.3139038,
9.097208977,314.0699463,
9.113875389,311.7214966,
9.130541801,313.030304,
9.147208214,311.4767456,
9.16387558,314.9457092,
9.180541992,311.5991821,
9.197208405,309.2789612,
9.213875771,310.9675598,
9.230542183,311.7287292,
9.247208595,317.1109924,
9.263875008,309.6186218,
9.280542374,314.1176758,
9.297208786,316.386261,
9.313875198,313.155426,
9.330541611,312.5694885,
9.347208977,315.1116028,
9.363875389,311.4615479,
9.380541801,312.053009,
9.397208214,312.7642517,
9.41387558,312.6845093,
9.430541992,313.0632019,
9.447208405,312.1502686,
9.463875771,311.9789124,
9.480542183,315.1124878,
9.497208595,312.223877,
9.513875008,316.831604,
9.530542374,313.6930237,
9.547208786,318.7342529,
9.563875198,314.0519409,
9.580541611,316.8874817,
9.597208977,315.5771179,
9.613875389,315.7635803,
9.630541801,313.670105,
9.647208214,311.3123474,
9.66387558,313.2715149,
9.680541992,316.2546387,
9.697208405,313.3793945,
9.713875771,310.9285889,
9.730542183,313.8978271,
9.747208595,314.8173523,
9.763875008,315.9281006,
9.780542374,311.7084351,
9.797208786,315.6289368,
9.813875198,316.5783386,
9.830541611,315.3522949,
9.847208977,314.7883606,
9.863875389,311.9726257,
9.880541801,315.0007935,
9.897208214,312.8736267,
9.91387558,315.2359009,
9.930541992,311.8813782,
9.947208405,312.5604248,
9.963875771,313.2626038,
9.980542183,314.8998413,
9.997208595,310.6659241,
10.01387501,317.8508911,
10.03054237,318.3360901,
10.04720879,310.9544983,
10.0638752,317.1463623,
10.08054161,315.2966003,
10.09720898,313.411438,
10.11387539,316.0379944,
10.1305418,314.0510559,
10.14720821,316.9565735,
10.16387558,315.8190308,
10.18054199,314.6851807,
10.1972084,312.9212952,
10.21387577,311.1939087,
10.23054218,315.3669128,
10.2472086,313.7708435,
10.26387501,314.1088867,
10.28054237,313.6308899,
10.29720879,317.9033813,
10.3138752,313.6430359,
10.33054161,315.693634,
10.34720898,314.987854,
10.36387539,314.8994751,
10.3805418,314.5352478,
10.39720821,312.7574463,
10.41387558,319.1654663,
10.43054199,316.7672729,
10.4472084,316.2298279,
10.46387577,314.6695862,
10.48054218,310.3103027,
10.4972086,313.7670593,
10.51387501,315.6521912,
10.53054237,318.3067932,
10.54720879,314.8913879,
10.5638752,312.957489,
10.58054161,318.9294128,
10.59720898,313.7284546,
10.61387539,318.6008606,
10.6305418,311.8588867,
10.64720821,317.9608459,
10.66387558,316.0281982,
10.68054199,315.3127747,
10.6972084,315.946991,
10.71387577,312.4988403,
10.73054218,312.1862488,
10.7472086,314.615509,
10.76387501,318.851532,
10.78054237,314.242981,
10.79720879,312.2129211,
10.8138752,315.4172363,
10.83054161,318.882019,
10.84720898,315.8231506,
10.86387539,313.9578857,
10.8805418,316.1471252,
10.89720821,315.8033447,
10.91387558,312.7806702,
10.93054199,315.9680176,
10.9472084,313.6768188,
10.96387577,314.2233887,
10.98054218,314.4064331,
10.9972086,316.7369995,
11.01387501,315.2463684,
11.03054237,315.5634766,
11.04720879,315.2780457,
11.0638752,314.2136536,
11.08054161,316.2037354,
11.09720898,314.8782349,
11.11387539,311.7225037,
11.1305418,313.782196,
11.14720821,320.9699707,
11.16387558,316.2128601,
11.18054199,314.8877869,
11.1972084,315.7018738,
11.21387577,316.8363037,
11.23054218,314.1276245,
11.2472086,312.0794678,
11.26387501,322.1226807,
11.28054237,315.697998,
11.29720879,315.5379639,
11.3138752,315.308136,
11.33054161,313.9772339,
11.34720898,318.221405,
11.36387539,314.0414429,
11.3805418,315.7009888,
11.39720821,319.0507507,
11.41387558,313.8458252,
11.43054199,313.8020935,
11.4472084,315.2003479,
11.46387577,318.1896973,
11.48054218,315.2380066,
11.4972086,313.8430786,
11.51387501,318.2862549,
11.53054237,314.5202942,
11.54720879,317.563385,
11.5638752,316.1527405,
11.58054161,317.3411865,
11.59720898,314.5725708,
11.61387539,314.374176,
11.6305418,314.9645691,
11.64720821,314.7189026,
11.66387558,317.0404358,
11.68054199,315.5578613,
11.6972084,315.6455383,
11.71387577,315.1511536,
11.73054218,315.894928,
11.7472086,315.9746399,
11.76387501,315.168335,
11.78054237,317.6655579,
11.79720879,316.2243347,
11.8138752,314.5415039,
11.83054161,314.039856,
11.84720898,316.6703491,
11.86387539,314.9423218,
11.8805418,314.9473572,
11.89720821,313.5202942,
11.91387558,315.1702576,
11.93054199,316.9616089,
11.9472084,314.4389343,
11.96387577,317.2902222,
11.98054218,313.403717,
11.9972086,315.4291687,
12.01387501,316.4413757,
12.03054237,315.456543,
12.04720879,312.400177,
12.0638752,316.1474609,
12.08054161,316.8296509,
12.09720898,316.2887268,
12.11387539,313.3923035,
12.1305418,315.2416077,
12.14720821,319.7200012,
12.16387558,315.5197754,
12.18054199,315.6762695,
12.1972084,314.0891418,
12.21387577,313.0123291,
12.23054218,315.2667847,
12.2472086,313.7772217,
12.26387501,312.6096802,
12.28054237,317.8342285,
12.29720879,317.5063171,
12.3138752,314.4324036,
12.33054161,316.1775513,
12.34720898,315.0978394,
12.36387539,316.6157227,
12.3805418,315.0060425,
12.39720821,317.5174561,
12.41387558,316.8839111,
12.43054199,314.9650879,
12.4472084,315.0603333,
12.46387577,317.3754272,
12.48054218,317.1161499,
12.4972086,316.7964783,
12.51387501,315.3119812,
12.53054237,316.5388489,
12.54720879,314.0645447,
12.5638752,313.1999512,
12.58054161,315.9016113,
12.59720898,314.2328796,
12.61387539,320.0678711,
12.6305418,314.5786133,
12.64720821,319.4082031,
12.66387558,318.6050415,
12.68054199,319.8084106,
12.6972084,314.780365,
12.71387577,316.0508728,
12.73054218,315.2533569,
12.7472086,316.7988586,
12.76387501,318.3110352,
12.78054237,313.4043884,
12.79720879,312.3344116,
12.8138752,312.0724182,
12.83054161,318.0761414,
12.84720898,314.7891846,
12.86387539,315.6080017,
12.8805418,318.8875427,
12.89720821,315.6770935,
12.91387558,318.6515198,
12.93054199,312.9391785,
12.9472084,314.8414917,
12.96387577,315.5046692,
12.98054218,312.003479,
12.9972086,314.6994324,
13.01387501,314.522522,
13.03054237,317.6257629,
13.04720879,314.6311035,
13.0638752,313.3780212,
13.08054161,313.8864441,
13.09720898,316.7908325,
13.11387539,318.0932922,
13.1305418,316.6670532,
13.14720821,318.2890625,
13.16387558,312.3796082,
13.18054199,314.0746765,
13.1972084,317.2285156,
13.21387577,318.5363464,
13.23054218,317.9255676,
13.2472086,318.1246643,
13.26387501,319.1136169,
13.28054237,316.4016113,
13.29720879,315.184967,
13.3138752,314.0858154,
13.33054161,319.5090027,
13.34720898,315.9595642,
13.36387539,316.0254211,
13.3805418,312.8759155,
13.39720821,315.4120178,
13.41387558,315.971344,
13.43054199,315.6131897,
13.4472084,317.1603394,
13.46387577,314.5047913,
13.48054218,315.4953918,
13.4972086,316.2090149,
13.51387501,313.6480713,
13.53054237,311.0457153,
13.54720879,315.8519592,
13.5638752,315.6528625,
13.58054161,320.7243042,
13.59720898,312.8258057,
13.61387539,315.7678528,
13.6305418,315.7097168,
13.64720821,314.964447,
13.66387558,314.8052673,
13.68054199,315.1457825,
13.6972084,317.8668518,
13.71387577,314.5444641,
13.73054218,316.688446,
13.7472086,315.8849182,
13.76387501,317.5195923,
13.78054237,317.4135437,
13.79720879,318.7610474,
13.8138752,315.2821655,
13.83054161,316.0559387,
13.84720898,317.7344666,
13.86387539,315.3632202,
13.8805418,317.8128967,
13.89720821,320.3151855,
13.91387558,317.8754272,
13.93054199,319.3305359,
13.9472084,316.9417419,
13.96387577,316.0438843,
13.98054218,315.5901184,
13.9972086,311.6719055,
14.01387501,314.8587952,
14.03054237,318.1190186,
14.04720879,318.5391235,
14.0638752,316.0630188,
14.08054161,315.237793,
14.09720898,316.9657593,
14.11387539,316.0444641,
14.1305418,316.5700378,
14.14720821,316.0078735,
14.16387558,314.5780945,
14.18054199,317.2155151,
14.1972084,319.4094238,
14.21387577,318.3483887,
14.23054218,314.0309143,
14.2472086,308.5713501,
14.26387501,313.8951416,
14.28054237,317.8964844,
14.29720879,319.3163757,
14.3138752,318.3175659,
14.33054161,317.6842957,
14.34720898,315.0250549,
14.36387539,314.288208,
14.3805418,316.2921753,
14.39720821,315.2623596,
14.41387558,313.6472778,
14.43054199,321.7289734,
14.4472084,311.9941711,
14.46387577,316.1370239,
14.48054218,319.3497009,
14.4972086,313.7289734,
14.51387501,318.244751,
14.53054237,316.9281006,
14.54720879,316.0106506,
14.5638752,317.4117737,
14.58054161,316.5894775,
14.59720898,314.8074646,
14.61387539,314.8371582,
14.6305418,314.9201965,
14.64720821,317.3251038,
14.66387558,318.3088074,
14.68054199,315.0088196,
14.6972084,312.4345398,
14.71387577,316.4309387,
14.73054218,316.0991821,
14.7472086,315.7640076,
14.76387501,315.1845093,
14.78054237,314.2302551,
14.79720879,314.90448,
14.8138752,315.0269775,
14.83054161,315.1873169,
14.84720898,318.1519775,
14.86387539,318.328949,
14.8805418,318.0643005,
14.89720821,316.8080139,
14.91387558,317.7958374,
14.93054199,318.703125,
14.9472084,317.757782,
14.96387577,315.042572,
14.98054218,314.7163696,
14.9972086,315.5798645,
15.01387501,314.4259033,
15.03054237,315.155365,
15.04720879,315.1496887,
15.0638752,319.29599,
15.08054161,316.6090393,
15.09720898,316.6703796,
15.11387539,317.7206726,
15.1305418,319.2991943,
15.14720821,315.2145386,
15.16387558,312.3938293,
15.18054199,313.1457214,
15.1972084,319.9022827,
15.21387577,315.6177368,
15.23054218,313.7944641,
15.2472086,318.3522949,
15.26387501,317.2756042,
15.28054237,316.6367798,
15.29720879,318.4838562,
15.3138752,317.4883728,
15.33054161,312.8527222,
15.34720898,318.5324707,
15.36387539,318.8756104,
15.3805418,317.8964844,
15.39720821,315.0509949,
15.41387558,311.888916,
15.43054199,318.6708984,
15.4472084,315.8600159,
15.46387577,321.5037537,
15.48054218,314.3480225,
15.4972086,313.9437866,
15.51387501,315.3409424,
15.53054237,317.8314514,
15.54720879,315.6378784,
15.5638752,317.926239,
15.58054161,314.1934204,
15.59720898,316.1483154,
15.61387539,317.6820068,
15.6305418,316.5793457,
15.64720821,316.3735962,
15.66387558,315.0198669,
15.68054199,313.9017029,
15.6972084,315.8081665,
15.71387577,316.8250122,
15.73054218,316.5143433,
15.7472086,315.6101074,
15.76387501,315.1065063,
15.78054237,314.0557251,
15.79720879,317.655304,
15.8138752,312.5878296,
15.83054161,313.677887,
15.84720898,313.9632568,
15.86387539,317.3493652,
15.8805418,316.6044006,
15.89720821,317.1445313,
15.91387558,315.9093933,
15.93054199,316.0314636,
15.9472084,316.3457031,
15.96387577,316.5198059,
15.98054218,316.6252441,
15.9972086,315.5642395,
16.01387596,315.970459,
16.03054237,315.4995422,
16.04720879,317.923645,
16.0638752,318.3181763,
16.08054161,319.711853,
16.09720802,315.1285706,
16.11387444,317.7869263,
16.13054276,316.1192017,
16.14720917,315.5675659,
16.16387558,315.3015442,
16.18054199,312.7762756,
16.1972084,315.9311218,
16.21387482,316.6947937,
16.23054123,321.8910522,
16.24720955,315.8251648,
16.26387596,313.7832031,
16.28054237,317.9537659,
16.29720879,314.6504517,
16.3138752,316.4199829,
16.33054161,317.9204712,
16.34720802,313.2346191,
16.36387444,315.3330994,
16.38054276,315.9346313,
16.39720917,320.12854,
16.41387558,314.9928894,
16.43054199,313.2412415,
16.4472084,313.9364014,
16.46387482,313.7647705,
16.48054123,316.0259705,
16.49720955,319.4457397,
16.51387596,317.0750732,
16.53054237,321.7612305,
16.54720879,315.6824646,
16.5638752,318.5926514,
16.58054161,318.8981628,
16.59720802,317.6504822,
16.61387444,312.4090881,
16.63054276,315.938446,
16.64720917,319.3975525,
16.66387558,319.8702087,
16.68054199,316.4253235,
16.6972084,317.9456787,
16.71387482,319.8716125,
16.73054123,317.2100525,
16.74720955,314.322876,
16.76387596,317.3119507,
16.78054237,314.0844727,
16.79720879,314.9724121,
16.8138752,314.7364807,
16.83054161,313.7049866,
16.84720802,314.706604,
16.86387444,317.5818481,
16.88054276,313.5979004,
16.89720917,313.8545227,
16.91387558,315.4881897,
16.93054199,316.0943909,
16.9472084,317.0391541,
16.96387482,319.2798462,
16.98054123,315.4294434,
16.99720955,314.5570679,
17.01387596,317.280426,
17.03054237,316.3544617,
17.04720879,316.901825,
17.0638752,317.4563904,
17.08054161,315.3965759,
17.09720802,313.6087646,
17.11387444,315.5637512,
17.13054276,313.37146,
17.14720917,313.1212769,
17.16387558,315.4676208,
17.18054199,315.2875061,
17.1972084,313.8155212,
17.21387482,317.8556213,
17.23054123,315.874939,
17.24720955,314.9866638,
17.26387596,315.8400269,
17.28054237,316.1586304,
17.29720879,315.1734924,
17.3138752,317.0220337,
17.33054161,315.446991,
17.34720802,316.5031433,
17.36387444,315.7388611,
17.38054276,318.138092,
17.39720917,316.9209595,
17.41387558,316.3505859,
17.43054199,314.6677551,
17.4472084,316.9361877,
17.46387482,314.0339661,
17.48054123,314.9486084,
17.49720955,318.8615417,
17.51387596,317.5448914,
17.53054237,318.5234985,
17.54720879,313.1670227,
17.5638752,313.6725464,
17.58054161,317.6036682,
17.59720802,316.2965088,
17.61387444,314.2918396,
17.63054276,316.8886414,
17.64720917,316.0783081,
17.66387558,320.7346191,
17.68054199,317.4824524,
17.6972084,317.3691406,
17.71387482,316.1969299,
17.73054123,315.276825,
17.74720955,316.0432739,
17.76387596,316.0376892,
17.78054237,317.2380371,
17.79720879,312.2765503,
17.8138752,315.8625793,
17.83054161,320.8877258,
17.84720802,317.6311035,
17.86387444,311.44104,
17.88054276,315.8427429,
17.89720917,316.8700562,
17.91387558,317.9197998,
17.93054199,314.9903564,
17.9472084,317.8346863,
17.96387482,313.7089233,
17.98054123,312.6997986,
17.99720955,315.0204163,
18.01387596,320.1764526,
18.03054237,317.557251,
18.04720879,318.0257568,
18.0638752,317.1644592,
18.08054161,315.6462097,
18.09720802,318.0684814,
18.11387444,317.4428406,
18.13054276,314.7671509,
18.14720917,314.5871277,
18.16387558,313.8526001,
18.18054199,312.769043,
18.1972084,319.4607849,
18.21387482,313.3886414,
18.23054123,315.3749695,
18.24720955,316.5806885,
18.26387596,313.8404236,
18.28054237,316.9117737,
18.29720879,319.2009888,
18.3138752,313.8153992,
18.33054161,318.3588867,
18.34720802,314.3127136,
18.36387444,317.6598511,
18.38054276,319.8036499,
18.39720917,315.9863281,
18.41387558,318.0349731,
18.43054199,318.1158752,
18.4472084,316.2346191,
18.46387482,315.7610168,
18.48054123,316.4602051,
18.49720955,317.215332,
18.51387596,318.1838684,
18.53054237,315.3290405,
18.54720879,313.4649048,
18.5638752,313.6956177,
18.58054161,317.9135742,
18.59720802,317.5143738,
18.61387444,316.0883179,
18.63054276,318.3252563,
18.64720917,315.1046143,
18.66387558,315.6026306,
18.68054199,315.8749084,
18.6972084,316.6837769,
18.71387482,320.6864929,
18.73054123,315.920929,
18.74720955,316.8450928,
18.76387596,320.0430298,
18.78054237,314.7131653,
18.79720879,320.3804321,
18.8138752,317.2795105,
18.83054161,313.6486206,
18.84720802,318.1787109,
18.86387444,317.3968506,
18.88054276,318.29422,
18.89720917,315.5368958,
18.91387558,317.8654175,
18.93054199,316.4746399,
18.9472084,314.8009644,
18.96387482,318.7827454,
18.98054123,316.9366455,
18.99720955,318.0285034,
19.01387596,318.0295715,
19.03054237,318.0306091,
19.04720879,313.8243103,
19.0638752,319.9367676,
19.08054161,314.6114502,
19.09720802,317.322998,
19.11387444,315.2275085,
19.13054276,319.103363,
19.14720917,315.3645935,
19.16387558,313.0408936,
19.18054199,314.117981,
19.1972084,316.7623291,
19.21387482,316.3865967,
19.23054123,316.632782,
19.24720955,315.7962036,
19.26387596,314.1176758,
19.28054237,314.6119385,
19.29720879,318.1756592,
19.3138752,318.0383301,
19.33054161,314.8214417,
19.34720802,316.6902771,
19.36387444,317.1101685,
19.38054276,317.7258911,
19.39720917,318.9502258,
19.41387558,313.5511169,
19.43054199,319.0817566,
19.4472084,315.1661987,
19.46387482,317.7293091,
19.48054123,316.3497009,
19.49720955,315.6664734,
19.51387596,315.480011,
19.53054237,317.5276489,
19.54720879,316.2640381,
19.5638752,317.876709,
19.58054161,320.8548279,
19.59720802,322.035614,
19.61387444,317.4969482,
19.63054276,316.7019043,
19.64720917,315.8034058,
19.66387558,314.1621094,
19.68054199,315.4590759,
19.6972084,318.8794861,
19.71387482,317.5990601,
