25C-L8R0,,
Time (min),Intensity (a.u.),
5.100187302,297.3072815,
5.116853714,297.9888,
5.133520603,298.2271118,
5.150187016,299.6011658,
5.166853905,299.3575439,
5.183520317,297.2048645,
5.200187206,300.1624146,
5.216853619,298.2749023,
5.233520508,297.0716248,
5.250187397,298.9610291,
5.266853809,301.6865845,
5.283520699,298.5920715,
5.300187111,299.2997742,
5.316854,299.1594543,
5.333520412,299.0497131,
5.350187302,303.3612366,
5.366853714,302.1255493,
5.383520603,304.1466675,
5.400187016,303.1625977,
5.416853905,303.6175537,
5.433520317,306.6461182,
5.450187206,303.6651001,
5.466853619,305.8131409,
5.483520508,305.1097412,
5.500187397,303.0322571,
5.516853809,305.2912903,
5.533520699,302.7749023,
5.550187111,304.9523315,
5.566854,305.2518005,
5.583520412,303.4814148,
5.600187302,307.6480103,
5.616853714,305.8722839,
5.633520603,306.2315979,
5.650187016,312.2176514,
5.666853905,304.160614,
5.683520317,311.24646,
5.700187206,310.0283813,
5.716853619,305.6383362,
5.733520508,306.1300964,
5.750187397,303.898407,
5.766853809,305.598999,
5.783520699,308.0375366,
5.800187111,310.5118103,
5.816854,308.9784241,
5.833520412,304.5209656,
5.850187302,310.4095459,
5.866853714,306.00177,
5.883520603,309.2444763,
5.900187016,308.8108215,
5.916853905,309.0051575,
5.933520317,307.1333008,
5.950187206,306.9996643,
5.966853619,311.1002197,
5.983520508,309.1803589,
6.000187397,309.1566162,
6.016853809,313.5613708,
6.033520699,308.5131531,
6.050187111,312.1092224,
6.066854,310.6333008,
6.083520412,311.3613586,
6.100187302,304.8598633,
6.116853714,310.9091187,
6.133520603,306.7290955,
6.150187016,308.2507324,
6.166853905,309.4631653,
6.183520317,310.6550903,
6.200187206,309.0802612,
6.216853619,310.1260071,
6.233520508,308.3608093,
6.250187397,310.1604919,
6.266853809,311.2344666,
6.283520699,312.1453857,
6.300187111,306.4810486,
6.316854,309.009552,
6.333520412,312.6407166,
6.350187302,310.1644287,
6.366853714,309.1226501,
6.383520603,308.4271545,
6.400187016,309.4432983,
6.416853905,310.6880188,
6.433520317,309.3717957,
6.450187206,309.2550354,
6.466853619,306.0523987,
6.483520508,313.419342,
6.500187397,307.6369019,
6.516853809,306.3076477,
6.533520699,307.942627,
6.550187111,306.8979492,
6.566854,309.1720276,
6.583520412,308.931366,
6.600187302,309.7374573,
6.616853714,313.531311,
6.633520603,307.9325867,
6.650187016,309.1267395,
6.666853905,310.4876709,
6.683520317,312.7608643,
6.700187206,310.9208679,
6.716853619,308.0563049,
6.733520508,309.7243042,
6.750187397,309.9537659,
6.766853809,312.6650696,
6.783520699,311.0674133,
6.800187111,311.0757751,
6.816854,310.428009,
6.833520412,308.3199463,
6.850187302,310.7760925,
6.866853714,308.0062256,
6.883520603,307.9802246,
6.900187016,315.0337524,
6.916853905,309.0220947,
6.933520317,308.5524292,
6.950187206,309.5545654,
6.966853619,313.9776917,
6.983520508,312.1212158,
7.000187397,307.715332,
7.016853809,308.7780762,
7.033520699,312.7642517,
7.050187111,311.9438171,
7.066854,310.9953308,
7.083520412,315.0401611,
7.100187302,309.0116882,
7.116853714,310.843689,
7.133520603,310.2464294,
7.150187016,310.5434265,
7.166853905,311.8326111,
7.183520317,310.3454285,
7.200187206,312.425415,
7.216853619,314.8847656,
7.233520508,313.4944458,
7.250187397,312.9559326,
7.266853809,308.0497131,
7.283520699,311.624115,
7.300187111,308.9682617,
7.316854,311.5755615,
7.333520412,308.6130066,
7.350187302,316.4732361,
7.366853714,314.429718,
7.383520603,310.1314087,
7.400187016,311.6455688,
7.416853905,310.7181091,
7.433520317,311.5978088,
7.450187206,312.8425598,
7.466853619,307.5287781,
7.483520508,309.4945068,
7.500187397,309.5910034,
7.516853809,312.7146912,
7.533520699,313.7553711,
7.550187111,312.2682495,
7.566854,312.6463013,
7.583520412,311.2125549,
7.600187302,312.0441895,
7.616853714,311.5411072,
7.633520603,311.0905762,
7.650187016,314.7980347,
7.666853905,310.033783,
7.683520317,311.3928223,
7.700187206,312.3034363,
7.716853619,312.0353088,
7.733520508,311.7694702,
7.750187397,311.2008057,
7.766853809,311.2750549,
7.783520699,310.6542664,
7.800187111,311.6163635,
7.816854,310.561676,
7.833520412,310.3130493,
7.850187302,312.2440796,
7.866853714,309.2806091,
7.883520603,314.1923523,
7.900187016,315.299469,
7.916853905,313.2821045,
7.933520317,313.5395508,
7.950187206,314.6480713,
7.966853619,317.6608582,
7.983520508,313.1984863,
8.00018692,313.643158,
8.016854286,311.1119385,
8.033520699,314.7012329,
8.050187111,311.6378784,
8.066853523,312.5136108,
8.083520889,313.900238,
8.100187302,311.7656555,
8.116853714,314.1852417,
8.133520126,313.5146179,
8.150187492,311.7044067,
8.166853905,314.1113281,
8.183520317,311.0358582,
8.200186729,314.5209351,
8.216854095,310.046051,
8.233520508,310.0553284,
8.25018692,314.2843018,
8.266854286,309.6209412,
8.283520699,312.1276855,
8.300187111,313.4314575,
8.316853523,312.3127747,
8.333520889,315.75177,
8.350187302,310.3822021,
8.366853714,313.5249329,
8.383520126,312.8331909,
8.400187492,308.5368652,
8.416853905,311.9553528,
8.433520317,313.1478882,
8.450186729,310.0460815,
8.466854095,311.5986938,
8.483520508,308.7448425,
8.50018692,311.947113,
8.516854286,313.8948364,
8.533520699,313.6316223,
8.550187111,313.170105,
8.566853523,307.4380188,
8.583520889,309.9327393,
8.600187302,311.185791,
8.616853714,309.3942566,
8.633520126,308.710907,
8.650187492,313.3083801,
8.666853905,313.6644592,
8.683520317,310.9108582,
8.700186729,313.852478,
8.716854095,315.26297,
8.733520508,313.0805359,
8.75018692,312.21698,
8.766854286,311.4415588,
8.783520699,312.3450012,
8.800187111,312.7209167,
8.816853523,311.6080017,
8.833520889,312.1413269,
8.850187302,311.7024231,
8.866853714,312.6630249,
8.883520126,310.4402161,
8.900187492,313.2915955,
8.916853905,310.3322144,
8.933520317,313.9354248,
8.950186729,313.7515869,
8.966854095,314.2808838,
8.983520508,310.9241028,
9.00018692,314.6644897,
9.016854286,313.8817139,
9.033520699,311.4299927,
9.050187111,310.9849243,
9.066853523,313.2097778,
9.083520889,310.6950684,
9.100187302,310.0083313,
9.116853714,312.2400513,
9.133520126,314.6474915,
9.150187492,314.4594116,
9.166853905,314.6290588,
9.183520317,313.7596741,
9.200186729,309.828064,
9.216854095,313.6600647,
9.233520508,313.5690918,
9.25018692,317.3707275,
9.266854286,313.5461121,
9.283520699,313.6289368,
9.300187111,315.5916138,
9.316853523,312.6786194,
9.333520889,314.0533447,
9.350187302,311.196106,
9.366853714,316.7450562,
9.383520126,309.8153687,
9.400187492,310.9523621,
9.416853905,311.5148926,
9.433520317,314.1060486,
9.450186729,313.6443176,
9.466854095,314.093811,
9.483520508,312.4230652,
9.50018692,314.2489319,
9.516854286,310.9477844,
9.533520699,314.2613525,
9.550187111,316.4602966,
9.566853523,312.2738342,
9.583520889,315.4662781,
9.600187302,311.781311,
9.616853714,314.9023743,
9.633520126,310.4595642,
9.650187492,316.6051331,
9.666853905,313.2320251,
9.683520317,310.9734802,
9.700186729,318.9175415,
9.716854095,312.7207947,
9.733520508,311.8067932,
9.75018692,313.5160217,
9.766854286,313.5357056,
9.783520699,310.7916565,
9.800187111,315.808136,
9.816853523,311.2429504,
9.833520889,310.3158264,
9.850187302,313.8482666,
9.866853714,313.2806091,
9.883520126,315.3148193,
9.900187492,315.6401672,
9.916853905,311.9432983,
9.933520317,311.5290527,
9.950186729,314.1734009,
9.966854095,312.6463928,
9.983520508,313.5328064,
10.00018692,316.0542603,
10.01685429,314.9272461,
10.0335207,311.8258362,
10.05018711,310.3780518,
10.06685352,315.3648376,
10.08352089,313.7550964,
10.1001873,313.8262634,
10.11685371,312.4353027,
10.13352013,310.999054,
10.15018749,313.4199524,
10.1668539,313.2488708,
10.18352032,313.7166443,
10.20018673,310.3164978,
10.2168541,313.2432861,
10.23352051,313.5900269,
10.25018692,310.7257996,
10.26685429,312.7234192,
10.2835207,313.6269531,
10.30018711,311.3729553,
10.31685352,312.0179138,
10.33352089,315.6896973,
10.3501873,317.4368591,
10.36685371,313.0490417,
10.38352013,312.5235291,
10.40018749,314.6544189,
10.4168539,317.1946716,
10.43352032,312.6445923,
10.45018673,317.4324341,
10.4668541,311.9249268,
10.48352051,310.499176,
10.50018692,314.6186523,
10.51685429,312.0679932,
10.5335207,315.4737549,
10.55018711,315.2897644,
10.56685352,314.6277161,
10.58352089,315.1025696,
10.6001873,313.5838318,
10.61685371,313.6972961,
10.63352013,314.7325439,
10.65018749,314.6602478,
10.6668539,313.4861145,
10.68352032,315.4839478,
10.70018673,313.4785156,
10.7168541,312.2267151,
10.73352051,311.6327515,
10.75018692,312.5957336,
10.76685429,314.5132446,
10.7835207,313.9920044,
10.80018711,313.2251892,
10.81685352,312.6265564,
10.83352089,313.7970886,
10.8501873,317.3118896,
10.86685371,313.187439,
10.88352013,314.1552124,
10.90018749,313.5396118,
10.9168539,315.0404358,
10.93352032,314.473114,
10.95018673,317.0897217,
10.9668541,311.5399475,
10.98352051,312.2017212,
11.00018692,313.460968,
11.01685429,317.2711182,
11.0335207,312.7456665,
11.05018711,315.7635193,
11.06685352,312.0856628,
11.08352089,314.1628113,
11.1001873,312.2164612,
11.11685371,313.1520996,
11.13352013,315.9402161,
11.15018749,312.5145569,
11.1668539,314.4260864,
11.18352032,313.6264648,
11.20018673,315.7450256,
11.2168541,314.7251892,
11.23352051,311.6196594,
11.25018692,312.9546814,
11.26685429,315.6837158,
11.2835207,311.0567322,
11.30018711,317.32724,
11.31685352,315.2442932,
11.33352089,313.9978943,
11.3501873,316.8948364,
11.36685371,314.5257263,
11.38352013,310.5786743,
11.40018749,315.1493225,
11.4168539,318.0715027,
11.43352032,312.541748,
11.45018673,312.9974365,
11.4668541,313.4387207,
11.48352051,315.9840698,
11.50018692,316.4896851,
11.51685429,317.4251709,
11.5335207,312.6675415,
11.55018711,314.4560852,
11.56685352,315.5698242,
11.58352089,313.1771851,
11.6001873,313.6822205,
11.61685371,318.6632385,
11.63352013,314.991272,
11.65018749,311.9610291,
11.6668539,316.388031,
11.68352032,314.5457153,
11.70018673,316.9122009,
11.7168541,317.4414063,
11.73352051,317.4484253,
11.75018692,314.1490784,
11.76685429,311.7489319,
11.7835207,312.3579407,
11.80018711,314.4380493,
11.81685352,311.9381714,
11.83352089,314.6358643,
11.8501873,312.9434509,
11.86685371,315.6651001,
11.88352013,313.419342,
11.90018749,313.5953369,
11.9168539,310.4867859,
11.93352032,315.0473022,
11.95018673,313.7575378,
11.9668541,317.2730408,
11.98352051,313.2128296,
12.00018692,313.8808594,
12.01685429,314.8153992,
12.0335207,312.1436462,
12.05018711,315.3451843,
12.06685352,316.3725281,
12.08352089,312.1240234,
12.1001873,313.1367188,
12.11685371,317.7763977,
12.13352013,313.0578918,
12.15018749,315.4554749,
12.1668539,312.5235901,
12.18352032,318.9450684,
12.20018673,315.445282,
12.2168541,314.3807373,
12.23352051,319.3232727,
12.25018692,318.6925964,
12.26685429,314.7931519,
12.2835207,312.3114014,
12.30018711,313.2790833,
12.31685352,317.3355103,
12.33352089,312.8557434,
12.3501873,318.803894,
12.36685371,315.1607666,
12.38352013,311.9264832,
12.40018749,314.2946472,
12.4168539,315.3705444,
12.43352032,315.6488342,
12.45018673,315.2335205,
12.4668541,318.9460144,
12.48352051,313.6889954,
12.50018692,314.8826599,
12.51685429,314.6996155,
12.5335207,312.5712891,
12.55018711,313.8738403,
12.56685352,315.2745056,
12.58352089,312.7131042,
12.6001873,313.8777161,
12.61685371,314.0739746,
12.63352013,315.9069824,
12.65018749,317.738739,
12.6668539,314.8906555,
12.68352032,317.0454407,
12.70018673,311.5011597,
12.7168541,311.7832031,
12.73352051,314.4768677,
12.75018692,313.3287659,
12.76685429,312.5068359,
12.7835207,313.6004333,
12.80018711,315.0393677,
12.81685352,314.3744507,
12.83352089,311.89505,
12.8501873,313.5409241,
12.86685371,314.9353943,
12.88352013,316.6101074,
12.90018749,314.9771423,
12.9168539,314.351593,
12.93352032,314.8912659,
12.95018673,318.4550781,
12.9668541,314.2867432,
12.98352051,313.5547485,
13.00018692,315.3722229,
13.01685429,317.6920166,
13.0335207,316.0158386,
13.05018711,311.6907654,
13.06685352,316.7198181,
13.08352089,318.0368042,
13.1001873,318.1234741,
13.11685371,315.9896851,
13.13352013,314.447113,
13.15018749,311.2422791,
13.1668539,318.0718079,
13.18352032,314.6035156,
13.20018673,312.7702332,
13.2168541,317.44104,
13.23352051,315.7542725,
13.25018692,313.129303,
13.26685429,318.1118774,
13.2835207,315.0691223,
13.30018711,312.6032104,
13.31685352,315.5361023,
13.33352089,314.7670593,
13.3501873,313.0787354,
13.36685371,313.2406616,
13.38352013,310.8858948,
13.40018749,309.7210388,
13.4168539,315.1575012,
13.43352032,312.7189636,
13.45018673,314.2159119,
13.4668541,313.9086304,
13.48352051,312.7893677,
13.50018692,311.6513672,
13.51685429,311.3435974,
13.5335207,317.1375427,
13.55018711,312.2835693,
13.56685352,315.9986267,
13.58352089,314.5658264,
13.6001873,313.5430298,
13.61685371,318.7800293,
13.63352013,314.9448853,
13.65018749,312.9198303,
13.6668539,317.8073425,
13.68352032,311.3667297,
13.70018673,313.8898926,
13.7168541,318.0694275,
13.73352051,315.9801331,
13.75018692,310.5639954,
13.76685429,314.971344,
13.7835207,314.7615356,
13.80018711,310.2032776,
13.81685352,311.3432617,
13.83352089,316.7384644,
13.8501873,312.2323608,
13.86685371,312.8601685,
13.88352013,312.618103,
13.90018749,319.0279541,
13.9168539,316.4242249,
13.93352032,313.5665588,
13.95018673,311.8898926,
13.9668541,315.6794434,
13.98352051,312.2947693,
14.00018692,314.67276,
14.01685429,316.3230591,
14.0335207,315.269989,
14.05018711,315.9085999,
14.06685352,316.5167236,
14.08352089,317.1804199,
14.1001873,313.1949158,
14.11685371,317.9223022,
14.13352013,312.8952026,
14.15018749,313.3577576,
14.1668539,310.5522156,
14.18352032,318.7659912,
14.20018673,317.2621155,
14.2168541,313.0365601,
14.23352051,317.659668,
14.25018692,313.8939514,
14.26685429,311.8002625,
14.2835207,314.8276978,
14.30018711,313.8763733,
14.31685352,320.8373718,
14.33352089,315.0052185,
14.3501873,319.0302124,
14.36685371,314.9178772,
14.38352013,314.6627197,
14.40018749,314.0012817,
14.4168539,313.8798828,
14.43352032,318.045105,
14.45018673,317.3890381,
14.4668541,316.0100403,
14.48352051,316.3679504,
14.50018692,312.3161011,
14.51685429,315.785614,
14.5335207,315.6959229,
14.55018711,317.6218872,
14.56685352,314.7388916,
14.58352089,318.7234192,
14.6001873,311.2008362,
14.61685371,312.1557922,
14.63352013,316.2860413,
14.65018749,313.9449158,
14.6668539,315.2642212,
14.68352032,316.3260498,
14.70018673,314.6453552,
14.7168541,311.9664307,
14.73352051,313.638916,
14.75018692,316.1178589,
14.76685429,316.2281799,
14.7835207,315.7836914,
14.80018711,316.0022583,
14.81685352,314.4534302,
14.83352089,314.8479309,
14.8501873,314.1884766,
14.86685371,316.3552551,
14.88352013,312.8321838,
14.90018749,318.5067139,
14.9168539,315.5902405,
14.93352032,315.9185791,
14.95018673,317.2808533,
14.9668541,315.001709,
14.98352051,315.5708008,
15.00018692,316.6564026,
15.01685429,319.219635,
15.0335207,314.3292847,
15.05018711,313.5292664,
15.06685352,314.8960876,
15.08352089,314.4057617,
15.1001873,314.1574097,
15.11685371,314.5680847,
15.13352013,318.5864258,
15.15018749,314.0491333,
15.1668539,317.6307068,
15.18352032,316.5164185,
15.20018673,316.0437012,
15.2168541,314.5013428,
15.23352051,312.9703979,
15.25018692,318.2546692,
15.26685429,314.3436584,
15.2835207,314.8347778,
15.30018711,315.8341675,
15.31685352,315.4247131,
15.33352089,315.6295471,
15.3501873,313.0547485,
15.36685371,313.8816833,
15.38352013,315.56427,
15.40018749,314.465332,
15.4168539,314.5846558,
15.43352032,317.8960266,
15.45018673,315.4663391,
15.4668541,316.8386536,
15.48352051,312.3171387,
15.50018692,317.6531982,
15.51685429,315.3439331,
15.5335207,317.1056213,
15.55018711,310.6634521,
15.56685352,319.8345947,
15.58352089,317.0193481,
15.6001873,317.3328552,
15.61685371,316.9535828,
15.63352013,317.2966614,
15.65018749,316.1451111,
15.6668539,312.8948364,

25C-L8R0,
25C-L8R0
Collection Time: 8/8/2016 2:38:00 PM
Operator Name  :
Kinetics Software Version: 1.1(133)
Parameter List :
Report Time: Mon 08 Aug 02:38:00 PM 2016
Batch: C:\Varian\Cary Eclipse WinFLR\DATA\Sudhanshu G\Memoids-9\Aug 2016 Single Hairpin Opening\Aug8-RC10nM-H9-L8R0-Signal-Real.FBKN
Software version: 1.1(133)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          EL04103867
Data mode                         Fluorescence
Ex. wavelength (nm)               524.00
Em. wavelength (nm)               541.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     5
Averaging Time (s)                1.0000
Cycle time(min)                   0.0000
Stop time(min)                    1440.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   High
Multicell holder                  Multicell
Temperature control
Device                           Temperature controller
Set temperature (°C)             25.00
Monitor                          Block
Comments:
Method Log     :
Method Name    : C:\Varian\Cary Eclipse WinFLR\DATA\Sudhanshu G\Memoids-9\Aug 2016 Single Hairpin Opening\Aug8-RC10nM-H9-L8R0-Signal-Real.FBKN
Date/Time stamp: 8/8/2016 2:37:50 PM
Method Modifications:
PMT Volts Changed: 11/20/2013 5:25:13 PM, Old:600, New:800
Emission PMT (V): Changed: 11/20/2013 5:25:14 PM, Old: 600, New: 800
Cell Changer Changed: 11/20/2013 5:33:14 PM, Old:OFF, New:ON
Cell1 Changed: 11/20/2013 5:33:14 PM, Old:OFF, New:ON
Cell2 Changed: 11/20/2013 5:33:14 PM, Old:OFF, New:ON
Monitoring device: Changed: 11/20/2013 5:33:14 PM, Old:PCB 150, New:Block
Excitation Wavelength Changed: 11/20/2013 5:33:14 PM, Old: 400.00, New: 303.00
Emission Wavelength Changed: 11/20/2013 5:33:14 PM, Old: 600.00, New: 371.00
Ex. Slit Width (nm): Changed: 11/20/2013 5:33:14 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11/20/2013 5:33:14 PM, Old:5, New:10
Ave. time (s): Changed: 11/20/2013 5:33:14 PM, Old:0.10000, New:1.00000
Cell2 Changed: 11/20/2013 5:46:01 PM, Old:ON, New:OFF
Zero Mode Changed: 11/20/2013 5:49:03 PM, Old:OFF, New:Reading
Zero Mode Changed: 11/20/2013 5:49:05 PM, Old:Reading, New:ON
Sample1 Changed: 11/20/2013 5:49:23 PM, Old:Sample1, New:Blank
