25C-L6R1,,
Time (min),Intensity (a.u.),
9.393875122,98.06108093,
9.410541534,100.1528168,
9.4272089,96.46348572,
9.443875313,98.94090271,
9.460541725,99.60228729,
9.477208138,99.71062469,
9.493875504,100.8725586,
9.510541916,101.5715637,
9.527208328,102.0433731,
9.543874741,101.1536331,
9.560542107,101.1768875,
9.577208519,99.71625519,
9.593874931,100.8531876,
9.610541344,101.3923874,
9.62720871,102.0348511,
9.643875122,101.9183807,
9.660541534,102.5574493,
9.6772089,101.5752869,
9.693875313,101.3979111,
9.710541725,103.6964722,
9.727208138,102.6519547,
9.743875504,101.2652893,
9.760541916,101.642128,
9.777208328,103.1252747,
9.793874741,102.4216003,
9.810542107,102.1793747,
9.827208519,103.8772507,
9.843874931,102.6791916,
9.860541344,103.0584946,
9.87720871,102.9983521,
9.893875122,102.8817215,
9.910541534,101.9379578,
9.9272089,101.5875626,
9.943875313,101.1025314,
9.960541725,104.9631958,
9.977208138,103.1493454,
9.993875504,101.4834595,
10.01054192,103.526062,
10.02720833,105.5198288,
10.04387474,102.7991409,
10.06054211,106.4673538,
10.07720852,102.4589996,
10.09387493,103.7572403,
10.11054134,105.5871658,
10.12720871,107.0558701,
10.14387512,105.1257858,
10.16054153,105.1470566,
10.1772089,104.805954,
10.19387531,107.2138443,
10.21054173,105.3064575,
10.22720814,105.465065,
10.2438755,108.0141983,
10.26054192,104.4267273,
10.27720833,106.7693176,
10.29387474,108.3065872,
10.31054211,106.6936264,
10.32720852,107.4778671,
10.34387493,105.9831543,
10.36054134,107.2639847,
10.37720871,107.0439758,
10.39387512,107.7156754,
10.41054153,109.079071,
10.4272089,106.1129303,
10.44387531,107.656723,
10.46054173,106.6090546,
10.47720814,107.5089951,
10.4938755,107.1093979,
10.51054192,109.0023346,
10.52720833,108.5621719,
10.54387474,107.5008392,
10.56054211,107.2542267,
10.57720852,108.2236938,
10.59387493,106.2988281,
10.61054134,108.9970016,
10.62720871,111.3618164,
10.64387512,109.2664108,
10.66054153,109.4172592,
10.6772089,110.0744019,
10.69387531,108.2487106,
10.71054173,110.6707153,
10.72720814,107.972702,
10.7438755,109.512146,
10.76054192,110.8402557,
10.77720833,109.2283401,
10.79387474,110.1104736,
10.81054211,110.3092651,
10.82720852,109.6454849,
10.84387493,108.0698547,
10.86054134,108.907753,
10.87720871,109.9963226,
10.89387512,108.1748047,
10.91054153,109.7433624,
10.9272089,111.0812912,
10.94387531,111.9301147,
10.96054173,107.0353622,
10.97720814,111.5750351,
10.9938755,112.0616455,
11.01054192,111.6633377,
11.02720833,111.3616104,
11.04387474,111.5956345,
11.06054211,110.499382,
11.07720852,108.7985382,
11.09387493,112.3156738,
11.11054134,111.4388657,
11.12720871,112.3285599,
11.14387512,111.2343369,
11.16054153,112.9829025,
11.1772089,111.9536133,
11.19387531,111.7970428,
11.21054173,112.2146149,
11.22720814,113.0881271,
11.2438755,111.7001343,
11.26054192,111.8316498,
11.27720833,111.986496,
11.29387474,112.3300323,
11.31054211,111.1157761,
11.32720852,112.9142075,
11.34387493,113.4366684,
11.36054134,113.9756317,
11.37720871,112.0950165,
11.39387512,113.1968231,
11.41054153,112.7351608,
11.4272089,111.8258896,
11.44387531,112.8500824,
11.46054173,112.6103058,
11.47720814,111.349884,
11.4938755,113.9628296,
11.51054192,113.6195984,
11.52720833,113.1056671,
11.54387474,112.2245102,
11.56054211,114.0505447,
11.57720852,114.9970703,
11.59387493,114.3519058,
11.61054134,114.4663239,
11.62720871,111.4159851,
11.64387512,114.7798691,
11.66054153,113.9235764,
11.6772089,112.9783249,
11.69387531,114.5149841,
11.71054173,114.2744293,
11.72720814,114.8596725,
11.7438755,116.2977905,
11.76054192,114.491333,
11.77720833,113.5293274,
11.79387474,113.5105667,
11.81054211,112.3851089,
11.82720852,114.4287872,
11.84387493,114.8053055,
11.86054134,115.7043915,
11.87720871,116.7562103,
11.89387512,113.1262436,
11.91054153,115.2054977,
11.9272089,116.5133438,
11.94387531,114.5555573,
11.96054173,116.3108521,
11.97720814,115.8020248,
11.9938755,117.4299622,
12.01054192,114.7927399,
12.02720833,113.2946091,
12.04387474,115.0561066,
12.06054211,116.5059891,
12.07720852,117.667511,
12.09387493,117.7991104,
12.11054134,115.6757507,
12.12720871,117.5699768,
12.14387512,116.6202927,
12.16054153,115.0423355,
12.1772089,112.7995758,
12.19387531,116.7204819,
12.21054173,116.9479599,
12.22720814,115.2060623,
12.2438755,114.8893509,
12.26054192,119.3398972,
12.27720833,116.5609512,
12.29387474,116.6630783,
12.31054211,116.9312286,
12.32720852,116.9245987,
12.34387493,118.798378,
12.36054134,116.954422,
12.37720871,117.6713257,
12.39387512,116.8639679,
12.41054153,115.3882446,
12.4272089,117.9852066,
12.44387531,116.6514511,
12.46054173,118.8110046,
12.47720814,117.6212311,
12.4938755,117.6476135,
12.51054192,119.2852936,
12.52720833,119.1612778,
12.54387474,115.9740601,
12.56054211,116.4518509,
12.57720852,116.5532837,
12.59387493,118.8707886,
12.61054134,116.0375748,
12.62720871,115.6856308,
12.64387512,117.5262146,
12.66054153,116.9430923,
12.6772089,116.8013535,
12.69387531,117.1267242,
12.71054173,118.4032364,
12.72720814,119.1103745,
12.7438755,117.4518814,
12.76054192,118.8259964,
12.77720833,120.9909515,
12.79387474,117.4200974,
12.81054211,120.5504684,
12.82720852,119.5899353,
12.84387493,116.8480988,
12.86054134,117.8236008,
12.87720871,121.5548019,
12.89387512,118.6065598,
12.91054153,120.3244553,
12.9272089,119.2753448,
12.94387531,118.4672089,
12.96054173,120.1744537,
12.97720814,119.0077591,
12.9938755,118.8629074,
13.01054192,118.17202,
13.02720833,119.0350037,
13.04387474,120.5222778,
13.06054211,118.2750015,
13.07720852,119.047287,
13.09387493,121.8489914,
13.11054134,119.3067245,
13.12720871,119.5886307,
13.14387512,119.6040573,
13.16054153,121.0929184,
13.1772089,117.9441452,
13.19387531,117.7455673,
13.21054173,119.7071304,
13.22720814,121.2404327,
13.2438755,119.8259277,
13.26054192,121.3755035,
13.27720833,120.7023697,
13.29387474,119.4641037,
13.31054211,120.2075806,
13.32720852,121.2418976,
13.34387493,119.562233,
13.36054134,119.3165741,
13.37720871,120.7042084,
13.39387512,121.4780884,
13.41054153,118.6167984,
13.4272089,122.1837311,
13.44387531,119.9365692,
13.46054173,119.5285568,
13.47720814,123.0473251,
13.4938755,121.2670135,
13.51054192,121.9007187,
13.52720833,119.1600723,
13.54387474,118.9279175,
