25C-L8R0,,
Time (min),Intensity (a.u.),
5.347916603,68.11598206,
5.364583492,68.55834961,
5.381249905,70.20471954,
5.397916794,71.93396759,
5.414583206,70.76537323,
5.431250095,73.22155762,
5.447916508,72.84905243,
5.464583397,72.58657837,
5.481249809,74.06759644,
5.497916698,74.61082458,
5.514583111,76.08300018,
5.53125,75.63568115,
5.547916889,74.91007996,
5.564583302,77.56589508,
5.581250191,76.11693573,
5.597916603,78.31250763,
5.614583492,76.98683929,
5.631249905,77.92520142,
5.647916794,78.99061584,
5.664583206,77.54302216,
5.681250095,79.6636734,
5.697916508,81.42210388,
5.714583397,80.23066711,
5.731249809,80.93540955,
5.747916698,80.81685638,
5.764583111,81.01853943,
5.78125,83.31565094,
5.797916889,82.5533371,
5.814583302,83.01185608,
5.831250191,84.56819916,
5.847916603,85.31495667,
5.864583492,84.29880524,
5.881249905,84.44319916,
5.897916794,85.02211761,
5.914583206,85.35054016,
5.931250095,86.05444336,
5.947916508,86.38311768,
5.964583397,86.78596497,
5.981249809,86.14638519,
5.997916698,86.52015686,
6.014583111,88.00374603,
6.03125,89.80609131,
6.047916889,88.67474365,
6.064583302,90.05934906,
6.081250191,86.9865799,
6.097916603,90.40324402,
6.114583492,91.24552917,
6.131249905,90.84910583,
6.147916794,90.85063934,
6.164583206,92.58013153,
6.181250095,90.77204132,
6.197916508,91.78343201,
6.214583397,93.35774231,
6.231249809,91.06025696,
6.247916698,94.24834442,
6.264583111,91.82243347,
6.28125,95.13564301,
6.297916889,94.37689972,
6.314583302,94.7401123,
6.331250191,94.98761749,
6.347916603,96.39451599,
6.364583492,93.92147827,
6.381249905,98.45118713,
6.397916794,96.11092377,
6.414583206,99.18321228,
6.431250095,97.4193573,
6.447916508,96.11936188,
6.464583397,99.30960846,
6.481249809,97.49973297,
6.497916698,100.7490768,
6.514583111,99.26235962,
6.53125,98.3952179,
6.547916889,99.2179184,
6.564583302,98.36013031,
6.581250191,97.52381897,
6.597916603,98.67802429,
6.614583492,100.8346939,
6.631249905,100.3874741,
6.647916794,100.1132889,
6.664583206,100.5469589,
6.681250095,101.7775269,
6.697916508,102.2364655,
6.714583397,101.1886978,
6.731249809,100.6018753,
6.747916698,101.682579,
6.764583111,103.0011673,
6.78125,105.17836,
6.797916889,103.9045639,
6.814583302,104.0381088,
6.831250191,102.7449722,
6.847916603,104.6578217,
6.864583492,103.1390381,
6.881249905,104.8632126,
6.897916794,104.5037613,
6.914583206,105.6881027,
6.931250095,106.8306656,
6.947916508,105.6697388,
6.964583397,105.7555237,
6.981249809,108.4382172,
6.997916698,106.4285965,
7.014583111,106.031868,
7.03125,106.4215393,
7.047916889,107.7371597,
7.064583302,106.3165436,
7.081250191,107.656044,
7.097916603,106.9033279,
7.114583492,109.7593613,
7.131249905,108.320282,
7.147916794,109.4323959,
7.164583206,109.072258,
7.181250095,110.6131363,
7.197916508,109.15522,
7.214583397,109.4225464,
7.231249809,110.6789169,
7.247916698,109.874939,
7.264583111,111.7986221,
7.28125,111.9368591,
7.297916889,111.1395493,
7.314583302,109.2191315,
7.331250191,112.6319809,
7.347916603,112.4331512,
7.364583492,111.4031525,
7.381249905,110.7544022,
7.397916794,111.3628616,
7.414583206,112.9339294,
7.431250095,112.5830841,
7.447916508,114.8542023,
7.464583397,112.4044113,
7.481249809,113.3908997,
7.497916698,114.0163422,
7.514583111,112.396904,
7.53125,113.6401825,
7.547916889,115.1164627,
7.564583302,115.2518082,
7.581250191,115.094017,
7.597916603,115.5364151,
7.614583492,117.0473633,
7.631249905,115.6857376,
7.647916794,114.3967285,
7.664583206,115.7220001,
7.681250095,115.347374,
7.697916508,114.8938065,
7.714583397,117.4225159,
7.731249809,114.334137,
7.747916698,118.6237259,
7.764583111,117.3397903,
7.78125,115.8406601,
7.797916889,116.7296524,
7.814583302,115.7093887,
7.831250191,117.4828644,
7.847916603,117.1894073,
7.864583492,118.2412415,
7.881249905,118.4491653,
7.897916794,117.996994,
7.914583206,117.1738968,
7.931250095,118.6466751,
7.947916508,120.9867783,
7.964583397,120.1645355,
7.981249809,117.0355682,
7.997916698,119.0315323,
8.014583588,120.3234863,
8.03125,121.3455353,
8.047916412,120.0687256,
8.064583778,119.2560806,
8.081250191,121.9351349,
8.097916603,121.9215775,
8.114583015,120.8302078,
8.131250381,121.5733871,
8.147916794,120.5850983,
8.164583206,121.2563171,
8.181249619,120.2901154,
8.197916985,122.2099152,
8.214583397,121.8711472,
8.231249809,122.2824097,
8.247916222,120.5655746,
8.264583588,122.4055099,
8.28125,122.9183426,
8.297916412,125.4850922,
8.314583778,122.7905121,
8.331250191,123.8872223,
8.347916603,124.5674133,
8.364583015,126.2524872,
8.381250381,123.0730972,
8.397916794,125.1691895,
8.414583206,122.609108,
8.431249619,123.8069839,
8.447916985,124.2602463,
8.464583397,126.1328125,
8.481249809,121.2217484,
8.497916222,125.4347534,
8.514583588,125.7816849,
8.53125,124.0913925,
8.547916412,126.5572586,
8.564583778,127.7222595,
8.581250191,126.0268555,
8.597916603,126.2810669,
8.614583015,126.0343933,
8.631250381,126.3613968,
8.647916794,125.2365417,
8.664583206,126.147644,
8.681249619,127.6786957,
8.697916985,128.7917023,
8.714583397,126.7773056,
8.731249809,127.2434311,
8.747916222,129.9289551,
8.764583588,128.7758942,
8.78125,129.7716827,
8.797916412,130.4881744,
8.814583778,128.9766388,
8.831250191,127.3120499,
8.847916603,126.0499649,
8.864583015,127.2055969,
8.881250381,127.4657822,
8.897916794,129.4111328,
8.914583206,129.2165375,
8.931249619,128.7565002,
8.947916985,128.422226,
8.964583397,129.2767334,
8.981249809,126.7393646,
8.997916222,128.2067566,
9.014583588,128.9377136,
9.03125,130.4967041,
9.047916412,131.7161407,
9.064583778,131.1528778,
9.081250191,132.1132965,
9.097916603,131.8740997,
9.114583015,130.4216614,
